|Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
1707||||||||1|12/03/2020|Vente|21000.0|18.0|B|RUE|1790|DE LA GRENOUILLERE|1000.0|BOURG-EN-BRESSE|1|53||AC|394||64.0||||||||||1|3.0|Dépendance||0.0|0.0|||
1708||||||||1|12/03/2020|Vente|21000.0|18.0|B|RUE|1790|DE LA GRENOUILLERE|1000.0|BOURG-EN-BRESSE|1|53||AC|394||143.0||||||||||1|3.0|Dépendance||0.0|0.0|||
1709||||||||1|12/03/2020|Vente|21000.0|18.0|B|RUE|1790|DE LA GRENOUILLERE|1000.0|BOURG-EN-BRESSE|1|53||AC|394||65.0||||||||||1|3.0|Dépendance||0.0|0.0|||
1710||||||||1|10/03/2020|Vente|88000.0||||B078|LA PRESLE|1310.0|BUELLAS|1|65||A|1897||||||||||||0||||||AB||1007.0
1711||||||||1|05/03/2020|Vente|145000.0|30.0||CHE|0100|DES JOMINS|1310.0|POLLIAT|1|301||AE|187||||||||||||0|1.0|Maison||120.0|4.0|S||2211.0
1712||||||||1|23/03/2020|Vente|205000.0|158.0||CHE|0262|DE CHAMP BISAIT|1340.0|FOISSIAT|1|163||WE|61||||||||||||0|1.0|Maison||167.0|5.0|P||44818.0
1713||||||||1|23/03/2020|Vente|205000.0|158.0||CHE|0262|DE CHAMP BISAIT|1340.0|FOISSIAT|1|163||WE|61||||||||||||0|1.0|Maison||167.0|5.0|S||600.0
1714||||||||1|04/03/2020|Vente|175800.0|404.0||RTE|0273|DES LEVRIERES|1380.0|SAINT-CYR-SUR-MENTHON|1|343||ZR|343||||||||||||0|1.0|Maison||119.0|4.0|S||1405.0
1715||||||||1|04/03/2020|Vente|175800.0|404.0||RTE|0273|DES LEVRIERES|1380.0|SAINT-CYR-SUR-MENTHON|1|343||ZR|343||||||||||||0|1.0|Maison||119.0|4.0|AG||503.0
1716||||||||1|28/02/2020|Vente|208800.0|7.0||IMP|0310|AUGUSTE PERRODIN|1000.0|BOURG-EN-BRESSE|1|53||AC|458||1.0|84.43|||||||||1|2.0|Appartement||84.0|4.0|||
1717||||||||1|12/03/2020|Vente|185000.0|83.0||RTE|0005|DE L ABBE GRINGOZ|1250.0|JASSERON|1|195||C|1947||||||||||||0|1.0|Maison||94.0|3.0|S||700.0
1718||||||||1|12/03/2020|Vente|185000.0|83.0||RTE|0005|DE L ABBE GRINGOZ|1250.0|JASSERON|1|195||C|1947||||||||||||0|1.0|Maison||94.0|3.0|J||1308.0
1719||||||||1|21/02/2020|Vente|166000.0|287.0|Z|RTE|0085|DU BOURG|1380.0|BAGE-DOMMARTIN|1|25||F|2259||||||||||||0|1.0|Maison||88.0|4.0|S||805.0
1720||||||||1|28/02/2020|Vente|270000.0||||B092|SOUS LE PLAN|1160.0|PONT-D AIN|1|304||AL|174||||||||||||0||||||T||361.0
1721||||||||1|28/02/2020|Vente|270000.0|6087.0||RUE|0050|DES CURIALES|1160.0|PONT-D AIN|1|304||AL|176||||||||||||0|1.0|Maison||92.0|4.0|S||902.0
1722||||||||1|28/02/2020|Vente|270000.0|6087.0||RUE|0050|DES CURIALES|1160.0|PONT-D AIN|1|304||AL|176||||||||||||0|3.0|Dépendance||0.0|0.0|S||902.0
1723||||||||1|27/02/2020|Vente|238000.0|5123.0||RUE|0030|CHARLES ROBIN|1250.0|JASSERON|1|195||AD|229||||||||||||0|1.0|Maison||90.0|3.0|S||667.0
1724||||||||1|17/03/2020|Vente|120000.0|130.0||RUE|1000|DE LA TOUR DU DEAUL|1250.0|REVONNAS|1|321||B|843||||||||||||0|1.0|Maison||179.0|6.0|S||229.0
1725||||||||1|13/03/2020|Vente|207000.0|5697.0|||B020|LE CHANELET|1380.0|SAINT-CYR-SUR-MENTHON|1|343||ZM|515||||||||||||0|1.0|Maison||99.0|4.0|AG||1050.0
1726||||||||1|13/03/2020|Vente|207000.0|5697.0|||B020|LE CHANELET|1380.0|SAINT-CYR-SUR-MENTHON|1|343||ZM|515||||||||||||0|1.0|Maison||99.0|4.0|S||500.0
1727||||||||1|13/03/2020|Vente|207000.0||||B020|LE CHANELET|1380.0|SAINT-CYR-SUR-MENTHON|1|343||ZM|516||||||||||||0||||||P||437.0
1728||||||||1|27/02/2020|Vente|500.0||||B076|MOINANS|1250.0|BOHAS-MEYRIAT-RIGNAT|1|245||A|760||||||||||||0||||||S||20.0
1729||||||||1|10/03/2020|Vente|257250.0|147.0||RTE|0100|DU COSTAL|1340.0|MALAFRETAZ|1|229||B|1242||||||||||||0|1.0|Maison||120.0|3.0|S||762.0
1730||||||||1|10/03/2020|Vente|257250.0||||B003|LE BOURG|1340.0|MALAFRETAZ|1|229||B|1244||||||||||||0||||||AB||870.0
1731||||||||1|10/03/2020|Vente|257250.0||||B014|LE COSTAL|1340.0|MALAFRETAZ|1|229||B|1249||||||||||||0||||||S||139.0
1732||||||||1|11/03/2020|Vente|218100.0|194.0|B|ALL|0167|DE L AULNAIE|1340.0|ATTIGNAT|1|24||AD|39||1.0|103.0|||||||||1|1.0|Maison||103.0|5.0|||
1733||||||||1|12/03/2020|Vente|1012.01||||B165|LA MONTANIERE|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|322||||||||||||0||||||P||6400.0
1734||||||||1|12/03/2020|Vente|1012.01||||B165|LA MONTANIERE|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|324||||||||||||0||||||S||31.0
1735||||||||1|12/03/2020|Vente|210500.0|7.0||LOT|A001|DU CLOS DES ACACIAS|1340.0|SAINT-DIDIER-D AUSSIAT|1|346||AI|316||||||||||||0|1.0|Maison||100.0|4.0|S||500.0
