|Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
3820||||||||1|05/06/2018|Vente|231685.0|24.0||CHE|0137|DU MONT|1160.0|DRUILLAT|1|151||A|894||||||||||||0|3.0|Dépendance||0.0|0.0|S||396.0
3821||||||||1|05/06/2018|Vente|231685.0|24.0||CHE|0137|DU MONT|1160.0|DRUILLAT|1|151||A|894||||||||||||0|1.0|Maison||163.0|5.0|S||396.0
3822||||||||1|29/05/2018|Vente|59000.0||||B003|LES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AH|169||||||||||||0||||||T||1467.0
3823||||||||1|05/06/2018|Vente|117000.0||||B064|LES FROYES|1570.0|MANZIAT|1|231||B|759||||||||||||0||||||P||1075.0
3824||||||||1|05/06/2018|Vente|117000.0|5164.0|||B064|LES FROYES|1570.0|MANZIAT|1|231||B|760||||||||||||0|1.0|Maison||87.0|4.0|S||821.0
3825||||||||1|05/06/2018|Vente|117000.0||||B064|LES FROYES|1570.0|MANZIAT|1|231||B|761||||||||||||0||||||P||1131.0
3826||||||||1|05/06/2018|Vente|117000.0||||B064|LES FROYES|1570.0|MANZIAT|1|231||B|765||||||||||||0||||||S||340.0
3827||||||||1|05/06/2018|Vente|117000.0||||B064|LES FROYES|1570.0|MANZIAT|1|231||B|765||||||||||||0||||||T||614.0
3828||||||||1|16/05/2018|Vente|170000.0|5108.0|||B016|LES BILLETS|1250.0|CEYZERIAT|1|72||AK|54||||||||||||0|1.0|Maison||50.0|1.0|S||770.0
3829||||||||1|16/05/2018|Vente|170000.0|5108.0|||B016|LES BILLETS|1250.0|CEYZERIAT|1|72||AK|54||||||||||||0|1.0|Maison||96.0|5.0|S||770.0
3830||||||||1|16/05/2018|Vente|170000.0||||B016|LES BILLETS|1250.0|CEYZERIAT|1|72||AK|542||||||||||||0||||||J||24.0
3831||||||||1|31/05/2018|Vente|85000.0|4.0||LOT|A006|LE BOIS JOLI|1960.0|SERVAS|1|405||C|670||||||||||||0|1.0|Maison||90.0|4.0|S||913.0
3832||||||||1|23/05/2018|Vente|250000.0|14.0||RUE|3700|VIALA|1000.0|BOURG-EN-BRESSE|1|53||AZ|87||||||||||||0|2.0|Appartement||48.0|3.0|S||324.0
3833||||||||1|23/05/2018|Vente|250000.0|14.0||RUE|3700|VIALA|1000.0|BOURG-EN-BRESSE|1|53||AZ|87||||||||||||0|2.0|Appartement||50.0|3.0|S||324.0
3834||||||||1|23/05/2018|Vente|250000.0|14.0||RUE|3700|VIALA|1000.0|BOURG-EN-BRESSE|1|53||AZ|87||||||||||||0|2.0|Appartement||55.0|3.0|S||324.0
3835||||||||1|23/05/2018|Vente|250000.0|14.0||RUE|3700|VIALA|1000.0|BOURG-EN-BRESSE|1|53||AZ|87||||||||||||0|2.0|Appartement||65.0|3.0|S||324.0
3836||||||||1|31/05/2018|Vente|177000.0|46.0||RUE|0195|PROSPER CONVERT|1440.0|VIRIAT|1|451||AH|215||12.0|74.09|9.0||||||||2|2.0|Appartement||74.0|3.0|||
3837||||||||1|31/05/2018|Vente|177000.0|46.0||RUE|0195|PROSPER CONVERT|1440.0|VIRIAT|1|451||AH|215||35.0||||||||||1|3.0|Dépendance||0.0|0.0|||
3838||||||||2|01/06/2018|Vente|95000.0|15.0||RUE|0320|AUGUSTE PERRODIN|1000.0|BOURG-EN-BRESSE|1|53||AC|583||||||||||||0||||||S||1198.0
3839||||||||1|06/06/2018|Vente|73000.0||||B005|LES GABONNIERES|1290.0|PONT-DE-VEYLE|1|306||A|132||||||||||||0||||||S||200.0
3840||||||||1|06/06/2018|Vente|73000.0|9.0||PL|0015|BELLECOUR|1290.0|PONT-DE-VEYLE|1|306||A|133||||||||||||0|1.0|Maison||87.0|3.0|S||60.0
3841||||||||1|24/05/2018|Vente|178000.0||||B155|MAS MASSARD|1240.0|DOMPIERRE-SUR-VEYLE|1|145||E|661||||||||||||0||||||S||156.0
3842||||||||1|24/05/2018|Vente|178000.0||||B135|GRANDES TERRES|1240.0|DOMPIERRE-SUR-VEYLE|1|145||E|664||||||||||||0||||||S||54.0
3843||||||||1|24/05/2018|Vente|178000.0|328.0|||B155|MAS MASSARD|1240.0|DOMPIERRE-SUR-VEYLE|1|145||E|665||||||||||||0|1.0|Maison||118.0|5.0|S||325.0
3844||||||||1|04/06/2018|Vente|164750.0||||B191|VILLE SOUS CHARMOUX|1270.0|COLIGNY|1|108||ZB|138||||||||||||0||||||S||649.0
3845||||||||1|04/06/2018|Vente|164750.0|5038.0|||B191|VILLE SOUS CHARMOUX|1270.0|COLIGNY|1|108||ZB|229||||||||||||0|1.0|Maison||159.0|5.0|S||142.0
3846||||||||1|04/06/2018|Vente|164750.0||||B191|VILLE SOUS CHARMOUX|1270.0|COLIGNY|1|108||ZB|232||||||||||||0||||||S||16.0
3847||||||||1|04/06/2018|Vente|164750.0||||B191|VILLE SOUS CHARMOUX|1270.0|COLIGNY|1|108||ZB|235||||||||||||0||||||S||131.0
3848||||||||1|10/04/2018|Vente|1.0||||B011|LES BONOTS|1190.0|SAINT-BENIGNE|1|337||ZC|674||||||||||||0||||||E|CANAL|31.0
3849||||||||1|10/04/2018|Vente|1.0||||B011|LES BONOTS|1190.0|SAINT-BENIGNE|1|337||ZC|675||||||||||||0||||||E|CANAL|47.0
3850||||||||1|10/04/2018|Vente|1.0||||B011|LES BONOTS|1190.0|SAINT-BENIGNE|1|337||ZC|676||||||||||||0||||||E|CANAL|8.0
3851||||||||1|10/04/2018|Vente|1.0||||B011|LES BONOTS|1190.0|SAINT-BENIGNE|1|337||ZC|677||||||||||||0||||||E|CANAL|45.0
3852||||||||1|19/04/2018|Vente|3573.0||||B068|LES ZAYES|1570.0|ASNIERES-SUR-SAONE|1|23||ZA|36||||||||||||0||||||P||2840.0
3853||||||||1|19/04/2018|Vente|3573.0||||B030|LES MOLLETS|1570.0|ASNIERES-SUR-SAONE|1|23||ZA|44||||||||||||0||||||P||11595.0
3854||||||||1|19/04/2018|Vente|3573.0||||B029|CHARRIERE MACON|1190.0|BOZ|1|57||C|264||||||||||||0||||||P||7056.0
3855||||||||1|19/04/2018|Vente|3573.0||||B004|EN BESSON|1190.0|BOZ|1|57||ZC|45||||||||||||0||||||T||6150.0
3856||||||||1|19/04/2018|Vente|3573.0||||B077|EN MORAY|1190.0|BOZ|1|57||ZD|7||||||||||||0||||||T||4300.0
3857||||||||1|19/04/2018|Vente|3573.0||||B137|LES BLETONNEES EST|1190.0|BOZ|1|57||ZD|60||||||||||||0||||||T||6620.0
3858||||||||1|19/04/2018|Vente|1596.0||||B098|PRE DE MAISON|1190.0|BOZ|1|57||A|832||||||||||||0||||||P||8935.0
3859||||||||1|19/04/2018|Vente|1596.0||||B070|AUX LYS|1190.0|BOZ|1|57||ZC|28||||||||||||0||||||T||3660.0
3860||||||||1|17/05/2018|Vente|235200.0|357.0||RTE|0202|DE REVONNAS|1250.0|CEYZERIAT|1|72||D|293||||||||||||0|3.0|Dépendance||0.0|0.0|T||1438.0
3861||||||||1|17/05/2018|Vente|235200.0|357.0||RTE|0202|DE REVONNAS|1250.0|CEYZERIAT|1|72||D|293||||||||||||0|3.0|Dépendance||0.0|0.0|S||1319.0
3862||||||||1|17/05/2018|Vente|235200.0|357.0||RTE|0202|DE REVONNAS|1250.0|CEYZERIAT|1|72||D|293||||||||||||0|1.0|Maison||113.0|4.0|S||1319.0
3863||||||||1|17/05/2018|Vente|235200.0|357.0||RTE|0202|DE REVONNAS|1250.0|CEYZERIAT|1|72||D|293||||||||||||0|1.0|Maison||113.0|4.0|T||1438.0
3864||||||||1|17/05/2018|Vente|235200.0||||B059|L EPINET|1250.0|CEYZERIAT|1|72||D|916||||||||||||0||||||L||62.0
3865||||||||1|17/05/2018|Vente|235200.0||||B059|L EPINET|1250.0|CEYZERIAT|1|72||D|1081||||||||||||0||||||T||499.0
3866||||||||1|16/05/2018|Vente|500.0||||B033|LA TREILLE|1250.0|HAUTECOURT-ROMANECHE|1|184|327.0|B|704||||||||||||0||||||BS||500.0
3867||||||||1|07/06/2018|Vente|300000.0||||B046|LES CURTILS|1370.0|MEILLONNAS|1|241||ZE|541||||||||||||0||||||S||215.0
3868||||||||1|07/06/2018|Vente|300000.0|5600.0|||B046|LES CURTILS|1370.0|MEILLONNAS|1|241||ZE|542||||||||||||0|1.0|Maison||131.0|5.0|AG||1042.0
3869||||||||1|07/06/2018|Vente|300000.0|5600.0|||B046|LES CURTILS|1370.0|MEILLONNAS|1|241||ZE|542||||||||||||0|1.0|Maison||131.0|5.0|S||800.0
3870||||||||1|25/05/2018|Vente|209700.0|24.0||CHE|0034|DU BOUDRE|1160.0|PRIAY|1|314||E|1896||||||||||||0|1.0|Maison||90.0|4.0|AG||279.0
3871||||||||1|25/05/2018|Vente|209700.0|24.0||CHE|0034|DU BOUDRE|1160.0|PRIAY|1|314||E|1896||||||||||||0|1.0|Maison||90.0|4.0|S||200.0
3872||||||||1|25/05/2018|Vente|209700.0||||B081|GOLET DE L EGLISE|1160.0|PRIAY|1|314||E|1897||||||||||||0||||||AB||26.0
3873||||||||1|18/05/2018|Vente|83412.32||||B032|HAMEAU DES RIPPES|1240.0|CERTINES|1|69||ZE|405||||||||||||0||||||S||217.0
3874||||||||1|18/05/2018|Vente|83412.32||||B032|HAMEAU DES RIPPES|1240.0|CERTINES|1|69||ZE|406||||||||||||0||||||S||27.0
3875||||||||1|18/05/2018|Vente|83412.32|257.0||CHEM|0090|DES LAURIERS|1240.0|CERTINES|1|69||ZE|407||||||||||||0||||||AB||1270.0
3876||||||||1|17/05/2018|Vente|49000.0||||B032|HAMEAU DES RIPPES|1240.0|CERTINES|1|69||ZE|421||||||||||||0||||||AB||463.0
3877||||||||1|17/05/2018|Vente|49000.0||||B032|HAMEAU DES RIPPES|1240.0|CERTINES|1|69||ZE|428||||||||||||0||||||AB||75.0
3878||||||||1|24/05/2018|Vente|3429.27||||B090|A POMMIER|1370.0|SAINT-ETIENNE-DU-BOIS|1|350||A|597||||||||||||0||||||P||7512.0
3879||||||||1|24/05/2018|Vente|3429.27||||B090|A POMMIER|1370.0|SAINT-ETIENNE-DU-BOIS|1|350||A|597||||||||||||0||||||P||7512.0
3880||||||||1|24/05/2018|Vente|3429.27||||B090|A POMMIER|1370.0|SAINT-ETIENNE-DU-BOIS|1|350||A|600||||||||||||0||||||P||2562.0
3881||||||||2|24/05/2018|Vente|2900.0||||B033|CHAMP PEROUX|1370.0|SAINT-ETIENNE-DU-BOIS|1|350||A|498||||||||||||0||||||P||9667.0
3882||||||||2|24/05/2018|Vente|2900.0||||B033|CHAMP PEROUX|1370.0|SAINT-ETIENNE-DU-BOIS|1|350||A|498||||||||||||0||||||P||4833.0
3883||||||||2|12/06/2018|Vente|2760.0||||B277|TERNANT CENTRE|1570.0|FEILLENS|1|159||AK|518||||||||||||0||||||S||92.0
3884||||||||1|05/06/2018|Vente|195000.0|5322.0|||B008|CHEMIN DE LA CROIX|1310.0|SAINT-REMY|1|385||A|1026||||||||||||0|1.0|Maison||96.0|5.0|S||1000.0
3885||||||||1|14/06/2018|Vente|229850.0||||B053|AU FORNAY|1290.0|GRIEGES|1|179||ZL|71||||||||||||0||||||P||2220.0
3886||||||||1|14/06/2018|Vente|229850.0||||B053|AU FORNAY|1290.0|GRIEGES|1|179||ZL|72||||||||||||0||||||P||8500.0
3887||||||||1|14/06/2018|Vente|229850.0|97.0||RTE|0195|DE SAINT LAURENT|1290.0|GRIEGES|1|179||ZL|158||||||||||||0|1.0|Maison||123.0|4.0|P||3753.0
3888||||||||1|14/06/2018|Vente|229850.0|97.0||RTE|0195|DE SAINT LAURENT|1290.0|GRIEGES|1|179||ZL|158||||||||||||0|1.0|Maison||123.0|4.0|S||967.0
3889||||||||1|24/05/2018|Vente|140000.0|3.0||RUE|1660|GEN LOGEROT|1000.0|BOURG-EN-BRESSE|1|53||AN|404||||||||||||0||||||S||359.0
3890||||||||1|24/05/2018|Vente|140000.0|3.0||RUE|1660|GEN LOGEROT|1000.0|BOURG-EN-BRESSE|1|53||AN|410||||||||||||0||||||S||12.0
3891||||||||1|24/05/2018|Vente|140000.0|3.0||RUE|1660|GEN LOGEROT|1000.0|BOURG-EN-BRESSE|1|53||AN|411||||||||||||0||||||S||12.0
3892||||||||1|24/05/2018|Vente|140000.0|3.0||RUE|1660|GEN LOGEROT|1000.0|BOURG-EN-BRESSE|1|53||AN|412||||||||||||0||||||S||12.0
3893||||||||1|24/05/2018|Vente|140000.0|3.0||RUE|1660|GEN LOGEROT|1000.0|BOURG-EN-BRESSE|1|53||AN|413||||||||||||0||||||S||12.0
3894||||||||1|24/05/2018|Vente|140000.0|||RUE|1660|GEN LOGEROT|1000.0|BOURG-EN-BRESSE|1|53||AN|414||||||||||||0||||||S||470.0
3895||||||||1|05/06/2018|Vente|9500.0|152.0||BD|0620|DE BROU|1000.0|BOURG-EN-BRESSE|1|53||AZ|373||411.0||||||||||1|3.0|Dépendance||0.0|0.0|||
3896||||||||1|30/05/2018|Vente|180000.0|4.0||RUE|0870|DE LA CHARTREUSE|1000.0|BOURG-EN-BRESSE|1|53||AR|297||||||||||||0|1.0|Maison||104.0|5.0|S||499.0
3897||||||||1|31/05/2018|Vente|3522.6||||B133|PRAIRIE DE BEAUFORT|1270.0|COLIGNY|1|108||ZK|67||||||||||||0||||||P||12930.0
3898||||||||1|31/05/2018|Vente|3522.6||||B122|PRAIRIE DE SALAVRE|1270.0|SALAVRE|1|391||ZA|5||||||||||||0||||||P||100.0
3899||||||||1|31/05/2018|Vente|3522.6||||B122|PRAIRIE DE SALAVRE|1270.0|SALAVRE|1|391||ZA|75||||||||||||0||||||P||3360.0
3900||||||||1|31/05/2018|Vente|3522.6||||B123|PRE BOUILLON|1270.0|SALAVRE|1|391||ZE|14||||||||||||0||||||T||3180.0
3901||||||||1|29/05/2018|Vente|3800.0||||B007|BERGERIE|1340.0|ATTIGNAT|1|24||A|268||||||||||||0||||||T||11516.0
3902||||||||1|29/05/2018|Vente|3800.0||||B007|BERGERIE|1340.0|ATTIGNAT|1|24||A|269||||||||||||0||||||VI||1040.0
3903||||||||1|31/05/2018|Vente|1530.0||||B165|TERRES LABAS|1270.0|SALAVRE|1|391||ZE|117||||||||||||0||||||P||6120.0
3904||||||||1|31/05/2018|Vente|53636.0||||B044|LES GREFFETS|1290.0|CORMORANCHE-SUR-SAONE|1|123||B|873||||||||||||0||||||S||195.0
3905||||||||1|31/05/2018|Vente|53636.0||||B044|LES GREFFETS|1290.0|CORMORANCHE-SUR-SAONE|1|123||B|874||||||||||||0||||||AB||172.0
3906||||||||1|31/05/2018|Vente|53636.0||||B044|LES GREFFETS|1290.0|CORMORANCHE-SUR-SAONE|1|123||B|876||||||||||||0||||||AB||1012.0
3907||||||||1|31/05/2018|Vente|41250.0|3.0||RUE|0200|DE GORREVOD|1190.0|PONT-DE-VAUX|1|305||AK|477||6.0|31.09|||||||||1|2.0|Appartement||32.0|1.0|||
3908||||||||1|31/05/2018|Vente|246320.0|117.0||RUE|0020|DE LA BOTTE|1290.0|GRIEGES|1|179||B|758||||||||||||0|1.0|Maison||180.0|5.0|S||1134.0
3909||||||||1|31/05/2018|Vente|246320.0||||B015|LA BOTTE|1290.0|GRIEGES|1|179||B|759||||||||||||0||||||T||628.0
3910||||||||1|24/04/2018|Vente|42500.0|43.0||RUE|0380|DE LA LEVEE|1750.0|SAINT-LAURENT-SUR-SAONE|1|370||A|751||11.0||||||||||1|2.0|Appartement||55.0|3.0|||
3911||||||||1|25/04/2018|Vente|10000.0|39.0||CHE|0235|DE VESCOURS|1190.0|SERMOYER|1|402||WK|112||||||||||||0|1.0|Maison||45.0|2.0|S||1351.0
3912||||||||1|24/04/2018|Vente|4085.0||||B101|LES PETITES MOUILLES|1190.0|CHEVROUX|1|102||A|518||||||||||||0||||||P||1647.0
3913||||||||1|24/04/2018|Vente|4085.0||||B101|LES PETITES MOUILLES|1190.0|CHEVROUX|1|102||A|525||||||||||||0||||||T||1456.0
3914||||||||1|24/04/2018|Vente|4085.0||||B101|LES PETITES MOUILLES|1190.0|CHEVROUX|1|102||A|534||||||||||||0||||||P||4413.0
3915||||||||1|24/04/2018|Vente|4085.0||||B101|LES PETITES MOUILLES|1190.0|CHEVROUX|1|102||A|534||||||||||||0||||||P||4413.0
3916||||||||1|24/04/2018|Vente|4085.0||||B101|LES PETITES MOUILLES|1190.0|CHEVROUX|1|102||A|910||||||||||||0||||||P||3518.0
3917||||||||1|24/04/2018|Vente|4085.0||||B101|LES PETITES MOUILLES|1190.0|CHEVROUX|1|102||A|1079||||||||||||0||||||P||6184.0
3918||||||||1|24/04/2018|Vente|4085.0||||B101|LES PETITES MOUILLES|1190.0|CHEVROUX|1|102||A|1081||||||||||||0||||||P||1064.0
3919||||||||1|09/04/2018|Vente|1.0||||B020|CHAMP MAITRE|1190.0|SERMOYER|1|402||WL|297||||||||||||0||||||S||22.0
3920||||||||1|30/03/2018|Vente|350000.0|26.0||RUE|0420|NEUVE|1750.0|SAINT-LAURENT-SUR-SAONE|1|370||A|750||1.0||14.0||6.0||9.0||||4|4.0|Local industriel. commercial ou assimilé||325.0|0.0|||
3921||||||||1|30/03/2018|Vente|350000.0|43.0||RUE|0380|DE LA LEVEE|1750.0|SAINT-LAURENT-SUR-SAONE|1|370||A|751||1.0||2.0||||||||2|4.0|Local industriel. commercial ou assimilé||116.0|0.0|||
3922||||||||2|29/05/2018|Vente|59851.0|884.0||CHE|0030|DES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|294||||||||||||0||||||AB||739.0
3923||||||||1|29/05/2018|Vente|35149.0|884.0||CHE|0030|DES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|295||||||||||||0||||||AB||434.0
3924||||||||1|14/06/2018|Vente|80290.0|10.0||RUE|2280|DE LA LIBERTE|1000.0|BOURG-EN-BRESSE|1|53||AM|157||207.0||||||||||1|3.0|Dépendance||0.0|0.0|||
3925||||||||1|14/06/2018|Vente|80290.0|10.0||RUE|2280|DE LA LIBERTE|1000.0|BOURG-EN-BRESSE|1|53||AM|157||30.0|40.46|8.0||||||||2|2.0|Appartement||40.0|2.0|||
3926||||||||1|01/06/2018|Vente|160000.0|||ALL|0165|DES IRIS|1000.0|SAINT-DENIS-LES-BOURG|1|344||AP|96||||||||||||0||||||S||1300.0
3927||||||||1|01/06/2018|Vente|160000.0|5928.0|||B025|LE VILLAGE|1000.0|SAINT-DENIS-LES-BOURG|1|344||AP|97||||||||||||0|1.0|Maison||76.0|4.0|J||536.0
3928||||||||1|01/06/2018|Vente|160000.0|5928.0|||B025|LE VILLAGE|1000.0|SAINT-DENIS-LES-BOURG|1|344||AP|97||||||||||||0|1.0|Maison||76.0|4.0|S||426.0
3929||||||||1|05/06/2018|Vente|||||B251|PRE MARRON|1160.0|DRUILLAT|1|151||ZE|7||||||||||||0||||||BP||670.0
3930||||||||1|05/06/2018|Vente|||||B251|PRE MARRON|1160.0|DRUILLAT|1|151||ZE|8||||||||||||0||||||BS||13200.0
3931||||||||1|05/06/2018|Vente|||||B251|PRE MARRON|1160.0|DRUILLAT|1|151||ZE|8||||||||||||0||||||BP||13210.0
3932||||||||1|05/06/2018|Vente|||||B040|BOURBOUX|1160.0|NEUVILLE-SUR-AIN|1|273||A|484||||||||||||0||||||P||10765.0
3933||||||||1|05/06/2018|Vente|||||B048|EN L ILE|1160.0|PONT-D AIN|1|304||AN|161||||||||||||0||||||L|FRICH|20681.0
3934||||||||1|05/06/2018|Vente|||||B048|EN L ILE|1160.0|PONT-D AIN|1|304||AN|163||||||||||||0||||||L|FRICH|12205.0
3935||||||||1|05/06/2018|Vente|||||B013|LA BOUVERIE|1250.0|SIMANDRE-SUR-SURAN|1|408||C|49||||||||||||0||||||P||6450.0
3936||||||||1|05/06/2018|Vente|||||B011|LES BROTTEAUX|1160.0|VARAMBON|1|430||C|1043||||||||||||0||||||L||1486.0
3937||||||||1|05/06/2018|Vente|||||B011|LES BROTTEAUX|1160.0|VARAMBON|1|430||C|1157||||||||||||0||||||L||3904.0
3938||||||||1|05/06/2018|Vente|||||B011|LES BROTTEAUX|1160.0|VARAMBON|1|430||C|1159||||||||||||0||||||L||1779.0
3939||||||||1|05/06/2018|Vente||5246.0|||B011|LES BROTTEAUX|1160.0|VARAMBON|1|430||C|1160||||||||||||0|4.0|Local industriel. commercial ou assimilé||0.0|0.0|S||838.0
3940||||||||1|05/06/2018|Vente|||||B011|LES BROTTEAUX|1160.0|VARAMBON|1|430||C|1162||||||||||||0||||||L||1842.0
3941||||||||1|05/06/2018|Vente|||||B011|LES BROTTEAUX|1160.0|VARAMBON|1|430||C|1163||||||||||||0||||||L||419.0
3942||||||||1|22/05/2018|Vente|46500.0|335.0|||B030|CHAMP DE SAINT BENIGNE|1190.0|SAINT-BENIGNE|1|337||ZM|259||||||||||||0||||||S||1017.0
3943||||||||1|23/05/2018|Vente|60000.0|89.0||RUE|0150|DE LA SAONE|1190.0|BOZ|1|57||A|1201||||||||||||0|1.0|Maison||80.0|3.0|S||421.0
3944||||||||1|23/05/2018|Vente|60000.0|89.0|A|RUE|0150|DE LA SAONE|1190.0|BOZ|1|57||A|1240||||||||||||0|1.0|Maison||90.0|3.0|S||450.0
3945||||||||2|22/05/2018|Vente|40000.0||||B030|LE BOURG|1240.0|DOMPIERRE-SUR-VEYLE|1|145||F|1522||||||||||||0||||||AB||472.0
3946||||||||2|22/05/2018|Vente|40000.0||||B030|LE BOURG|1240.0|DOMPIERRE-SUR-VEYLE|1|145||F|1525||||||||||||0||||||AB||30.0
3947||||||||2|31/05/2018|Vente|176000.0||||B005|LES BRUYERES|1960.0|PERONNAS|1|289||B|2694||||||||||||0||||||AB||177.0
3948||||||||2|31/05/2018|Vente|176000.0||||B005|LES BRUYERES|1960.0|PERONNAS|1|289||B|2697||||||||||||0||||||S||613.0
3949||||||||1|21/05/2018|Vente|89000.0|5113.0||RUE|0060|FRATEL|1250.0|JASSERON|1|195||AD|232||||||||||||0|1.0|Maison||157.0|5.0|S||228.0
3950||||||||1|06/02/2018|Adjudication|52000.0||||B302|MONTCLAIR|1340.0|FOISSIAT|1|163||WH|275||||||||||||0||||||P||8040.0
3951||||||||1|06/02/2018|Adjudication|52000.0|236.0||CHE|0250|DE LA CARRONNIERE|1340.0|FOISSIAT|1|163||WH|795||||||||||||0|4.0|Local industriel. commercial ou assimilé||119.0|0.0|S||2480.0
3952||||||||1|06/02/2018|Adjudication|52000.0|236.0||CHE|0250|DE LA CARRONNIERE|1340.0|FOISSIAT|1|163||WH|795||||||||||||0|1.0|Maison||80.0|4.0|S||2480.0
3953||||||||1|06/02/2018|Adjudication|52000.0|236.0||CHE|0250|DE LA CARRONNIERE|1340.0|FOISSIAT|1|163||WH|795||||||||||||0|3.0|Dépendance||0.0|0.0|S||2480.0
3954||||||||1|06/02/2018|Adjudication|52000.0||||B302|MONTCLAIR|1340.0|FOISSIAT|1|163||WH|916||||||||||||0||||||P||192.0
3955||||||||1|06/02/2018|Adjudication|52000.0||||B302|MONTCLAIR|1340.0|FOISSIAT|1|163||WH|918||||||||||||0||||||S||23.0
3956||||||||1|06/02/2018|Adjudication|52000.0||||B302|MONTCLAIR|1340.0|FOISSIAT|1|163||WH|920||||||||||||0||||||P||57.0
3957||||||||1|06/02/2018|Adjudication|52000.0||||B302|MONTCLAIR|1340.0|FOISSIAT|1|163||WH|921||||||||||||0||||||P||3400.0
3958||||||||2|30/05/2018|Vente|160000.0|5151.0|||B233|MONCETY|1851.0|MARBOZ|1|232||D|2664||||||||||||0|1.0|Maison||125.0|5.0|S||899.0
3959||||||||2|30/05/2018|Vente|160000.0||||B233|MONCETY|1851.0|MARBOZ|1|232||D|2677||||||||||||0||||||S||96.0
3960||||||||1|12/06/2018|Vente|109900.0||||B096|CURTARINGE|1440.0|VIRIAT|1|451||AA|275||||||||||||0||||||AB||641.0
3961||||||||1|12/06/2018|Vente|109900.0||||B096|CURTARINGE|1440.0|VIRIAT|1|451||AA|278||||||||||||0||||||AB||586.0
3962||||||||1|31/05/2018|Vente|35000.0|5136.0|||B003|BELLEVUE|1310.0|SAINT-REMY|1|385||A|1305||||||||||||0|1.0|Maison||43.0|2.0|||
3963||||||||1|28/05/2018|Vente|185000.0|120.0||IMP|0240|SAINT MICHEL|1340.0|SAINT-DIDIER-D AUSSIAT|1|346||AI|269||||||||||||0|1.0|Maison||114.0|5.0|S||905.0
3964||||||||1|06/06/2018|Vente|7715.24||||B199|PORTIER|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|7||||||||||||0||||||T||1128.0
3965||||||||1|06/06/2018|Vente|7715.24||||B199|PORTIER|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|8||||||||||||0||||||VI||1310.0
3966||||||||1|06/06/2018|Vente|7715.24||||B004|BALMONT|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|9||||||||||||0||||||T||1900.0
3967||||||||1|06/06/2018|Vente|7715.24||||B004|BALMONT|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|10||||||||||||0||||||T||2674.0
3968||||||||1|06/06/2018|Vente|7715.24||||B004|BALMONT|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|11||||||||||||0||||||T||3989.0
3969||||||||1|06/06/2018|Vente|7715.24||||B004|BALMONT|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|12||||||||||||0||||||VI||532.0
3970||||||||1|06/06/2018|Vente|7715.24||||B004|BALMONT|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|13||||||||||||0||||||T||25.0
3971||||||||1|06/06/2018|Vente|7715.24||||B004|BALMONT|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|14||||||||||||0||||||P||4655.0
3972||||||||1|06/06/2018|Vente|7715.24||||B066|COUTEAU|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|217||||||||||||0||||||BS||748.0
3973||||||||1|06/06/2018|Vente|7715.24||||B066|COUTEAU|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|218||||||||||||0||||||T||1966.0
3974||||||||1|06/06/2018|Vente|7715.24||||B199|PORTIER|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|240||||||||||||0||||||T||2619.0
3975||||||||1|06/06/2018|Vente|7715.24||||B199|PORTIER|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|242||||||||||||0||||||T||1233.0
3976||||||||1|06/06/2018|Vente|7715.24||||B066|COUTEAU|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|243||||||||||||0||||||T||2300.0
3977||||||||1|06/06/2018|Vente|7715.24||||B066|COUTEAU|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|245||||||||||||0||||||T||1795.0
3978||||||||1|06/06/2018|Vente|7715.24||||B066|COUTEAU|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AE|247||||||||||||0||||||P||2800.0
