|Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
3163||||||||1|01/04/2021|Vente|159000.0|886.0||RTE|0195|DE SAINT AMOUR|1340|FOISSIAT|1|163||WE|403||||||||||||0|1.0|Maison||105.0|4.0|J||1367.0
3164||||||||1|01/04/2021|Vente|159000.0||||B422|TEPPES DE L AIR|1340|FOISSIAT|1|163||WE|404||||||||||||0||||||T||772.0
3165||||||||1|01/04/2021|Vente|159000.0||||B422|TEPPES DE L AIR|1340|FOISSIAT|1|163||WE|441||||||||||||0||||||T||135.0
3166||||||||1|01/04/2021|Vente|3000.0|5048.0|||B017|AU BOURG|1560|CORMOZ|1|124||AA|128||||||||||||0|1.0|Maison||54.0|2.0|S||336.0
3167||||||||1|31/03/2021|Vente|109000.0|1.0||RUE|3730|VILLENEUVE|1000|BOURG-EN-BRESSE|1|53||AN|314||12.0||||||||||1|2.0|Appartement||49.0|2.0|||
3168||||||||1|31/03/2021|Vente|109000.0|1.0||RUE|3730|VILLENEUVE|1000|BOURG-EN-BRESSE|1|53||AN|314||51.0||||||||||1|3.0|Dépendance||0.0|0.0|||
3169||||||||1|07/04/2021|Vente en l'état futur d'achèvement|10000.0|50.0||RUE|0045|DU BON LAIT|1750|SAINT-LAURENT-SUR-SAONE|1|370||B|3||37.0||||||||||1|3.0|Dépendance||0.0|0.0|||
3170||||||||1|19/03/2021|Vente|51000.0|11.0||RUE|0240|DE LA GRANGE CHATENAY|1160|NEUVILLE-SUR-AIN|1|273||AD|102||||||||||||0|1.0|Maison||45.0|3.0|S||475.0
3171||||||||1|19/03/2021|Vente|75000.0|866.0||RTE|0208|DU VILLAGE|1310|CURTAFOND|1|140||ZA|326||||||||||||0|1.0|Maison||60.0|2.0|S||369.0
3172||||||||1|15/04/2021|Vente|177000.0|5379.0|||B049|LA CULEE|1560|CORMOZ|1|124||ZB|145||||||||||||0|1.0|Maison||77.0|4.0|AG|JARD|968.0
3173||||||||1|15/04/2021|Vente|177000.0|5379.0|||B049|LA CULEE|1560|CORMOZ|1|124||ZB|145||||||||||||0|1.0|Maison||77.0|4.0|S||500.0
3174||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|3.0|Dépendance||0.0|0.0|S||198.0
3175||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|3.0|Dépendance||0.0|0.0|S||198.0
3176||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|2.0|Appartement||48.0|2.0|S||198.0
3177||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|3.0|Dépendance||0.0|0.0|S||198.0
3178||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|2.0|Appartement||54.0|2.0|S||198.0
3179||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|2.0|Appartement||57.0|2.0|S||198.0
3180||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|3.0|Dépendance||0.0|0.0|S||198.0
3181||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|3.0|Dépendance||0.0|0.0|S||198.0
3182||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|3.0|Dépendance||0.0|0.0|S||198.0
3183||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|2.0|Appartement||88.0|3.0|S||198.0
3184||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|2.0|Appartement||40.0|2.0|S||198.0
3185||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|3.0|Dépendance||0.0|0.0|S||235.0
3186||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|3.0|Dépendance||0.0|0.0|S||235.0
3187||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|3.0|Dépendance||0.0|0.0|S||235.0
3188||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|3.0|Dépendance||0.0|0.0|S||235.0
3189||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|3.0|Dépendance||0.0|0.0|S||235.0
3190||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|2.0|Appartement||48.0|2.0|S||235.0
3191||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|2.0|Appartement||54.0|2.0|S||235.0
3192||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|2.0|Appartement||57.0|2.0|S||235.0
3193||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|2.0|Appartement||40.0|2.0|S||235.0
3194||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|2.0|Appartement||88.0|3.0|S||235.0
3195||||||||1|09/04/2021|Vente|259800.0|5297.0||GR|0023|GRANDE RUE|1270|COLIGNY|1|108||AC|213||||||||||||0|3.0|Dépendance||0.0|0.0|S||235.0
3196||||||||1|02/04/2021|Vente|105001.0||||B083|SEULE MAISON|1270|VILLEMOTIER|1|445||ZC|28||||||||||||0||||||AB|CHEM|230.0
3197||||||||1|02/04/2021|Vente|105001.0|760.0||IMP|0135|DE LA SEULE MAISON|1270|VILLEMOTIER|1|445||ZC|112||||||||||||0|1.0|Maison||100.0|2.0|S||500.0
3198||||||||1|02/04/2021|Vente|105001.0|760.0||IMP|0135|DE LA SEULE MAISON|1270|VILLEMOTIER|1|445||ZC|112||||||||||||0|1.0|Maison||100.0|2.0|AG|JARD|2304.0
3199||||||||1|07/04/2021|Vente|2000.0||||B101|SUR LES CURTIS|1250|CORVEISSIAT|1|125||E|358||||||||||||0||||||P||70.0
3200||||||||1|07/04/2021|Vente|2000.0||||B101|SUR LES CURTIS|1250|CORVEISSIAT|1|125||E|362||||||||||||0||||||J||130.0
3201||||||||2|12/04/2021|Vente|175250.0|2.0||LOT|A002|DU CHATEAU|1250|VILLEREVERSURE|1|447||AC|486||||||||||||0|1.0|Maison||90.0|4.0|||
3202||||||||1|29/03/2021|Vente|225000.0|3.0||PAS|0025|DU CHAMP DE LA VILLE|1240|LENT|1|211||E|506||||||||||||0|1.0|Maison||79.0|3.0|S||926.0
3203||||||||1|01/04/2021|Vente|72150.0|3.0||RUE|1860|HENRI DUNANT|1000|BOURG-EN-BRESSE|1|53||BM|109||414.0||426.0|87.24|||||||2|2.0|Appartement||86.0|4.0|||
3204||||||||1|01/04/2021|Vente|72150.0|3.0||RUE|1860|HENRI DUNANT|1000|BOURG-EN-BRESSE|1|53||BM|109||414.0||426.0|87.24|||||||2|3.0|Dépendance||0.0|0.0|||
3205||||||||1|06/04/2021|Vente|109000.0|8.0||RUE|1030|CREVE COEUR|1000|BOURG-EN-BRESSE|1|53||AC|144||37.0||63.0||||||||2|2.0|Appartement||68.0|4.0|||
3206||||||||1|06/04/2021|Vente|109000.0|8.0||RUE|1030|CREVE COEUR|1000|BOURG-EN-BRESSE|1|53||AC|144||37.0||63.0||||||||2|3.0|Dépendance||0.0|0.0|||
3207||||||||1|06/04/2021|Vente|109000.0|8.0||RUE|1030|CREVE COEUR|1000|BOURG-EN-BRESSE|1|53||AC|144||37.0||63.0||||||||2|3.0|Dépendance||0.0|0.0|||
3208||||||||1|12/04/2021|Vente|200.0||||B025|LE VILLAGE|1000|SAINT-DENIS-LES-BOURG|1|344||AP|105||||||||||||0||||||J||188.0
3209||||||||2|09/04/2021|Vente|125000.0||||B170|EN MELIAN|1370|VAL-REVERMONT|1|426||A|428||||||||||||0||||||L|PATUR|280.0
3210||||||||2|09/04/2021|Vente|125000.0|881.0||CHE|0220|DE ST MICHEL|1370|VAL-REVERMONT|1|426||A|429||||||||||||0|3.0|Dépendance||0.0|0.0|S||1402.0
3211||||||||2|09/04/2021|Vente|125000.0|881.0||CHE|0220|DE ST MICHEL|1370|VAL-REVERMONT|1|426||A|429||||||||||||0|1.0|Maison||60.0|1.0|S||1402.0
3212||||||||2|09/04/2021|Vente|125000.0||||B170|EN MELIAN|1370|VAL-REVERMONT|1|426||A|1797||||||||||||0||||||P||2563.0
3213||||||||2|09/04/2021|Vente|125000.0||||B170|EN MELIAN|1370|VAL-REVERMONT|1|426||A|1800||||||||||||0||||||P||303.0
3214||||||||2|09/04/2021|Vente|125000.0||||B170|EN MELIAN|1370|VAL-REVERMONT|1|426||A|1802||||||||||||0||||||P||86.0
3215||||||||2|09/04/2021|Vente|125000.0||||B170|EN MELIAN|1370|VAL-REVERMONT|1|426||A|1804||||||||||||0||||||P||46.0
3216||||||||2|09/04/2021|Vente|125000.0||||B145|LES GRANDS PRES|1370|VAL-REVERMONT|1|426||ZI|232||||||||||||0||||||P||193.0
3217||||||||1|08/04/2021|Vente|233000.0|12.0||CHE|0015|DU BOSSON|1190|BOZ|1|57||A|1040||||||||||||0|1.0|Maison||148.0|4.0|S||1175.0
3218||||||||1|08/04/2021|Vente|233000.0||||B076|MONTRILLON|1190|BOZ|1|57||A|1501||||||||||||0||||||S||150.0
3219||||||||1|15/04/2021|Vente|375000.0||||B040|EPINAYS D EN BAS|1250|REVONNAS|1|321||ZA|247||||||||||||0||||||S||324.0
3220||||||||1|15/04/2021|Vente|375000.0|163.0||IMP|0072|DU CLOS DES MURGERS|1250|REVONNAS|1|321||ZA|269||||||||||||0|1.0|Maison||168.0|6.0|S||828.0
3221||||||||1|14/04/2021|Vente|263600.0|1080.0||CHE|0500|DES PETITES MANGETTES|1370|SAINT-ETIENNE-DU-BOIS|1|350||D|1014||||||||||||0|1.0|Maison||135.0|5.0|S||1000.0
3222||||||||1|14/04/2021|Vente|263600.0|1080.0||CHE|0500|DES PETITES MANGETTES|1370|SAINT-ETIENNE-DU-BOIS|1|350||D|1014||||||||||||0|1.0|Maison||135.0|5.0|AG||1328.0
3223||||||||1|07/04/2021|Vente|175000.0|80.0||RUE|0032|DU BOURG|1290|CROTTET|1|134||AC|79||||||||||||0|1.0|Maison||79.0|4.0|S||467.0
3224||||||||1|31/03/2021|Vente|64000.0||||B002|LE BOURG|1540|PERREX|1|291||B|1267||||||||||||0||||||AB||789.0
3225||||||||1|09/04/2021|Vente|84300.0||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|1|405||C|1043||||||||||||0||||||AB||614.0
3226||||||||1|09/04/2021|Vente|84300.0||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|1|405||C|1060||||||||||||0||||||AB||252.0
3227||||||||1|29/03/2021|Vente|177000.0|11.0||RUE|1845|HECTOR BERLIOZ|1000|BOURG-EN-BRESSE|1|53||BP|445||||||||||||0|1.0|Maison||91.0|5.0|S||276.0
3228||||||||1|30/03/2021|Vente|142000.0|35.0||RUE|0730|CHARLES BAUDELAIRE|1000|SAINT-DENIS-LES-BOURG|1|344||AC|181||81.0||||||||||1|3.0|Dépendance||0.0|0.0|||
3229||||||||1|30/03/2021|Vente|142000.0|35.0||RUE|0730|CHARLES BAUDELAIRE|1000|SAINT-DENIS-LES-BOURG|1|344||AC|181||66.0|53.44|||||||||1|2.0|Appartement||53.0|2.0|||
3230||||||||1|30/03/2021|Vente|285000.0|5.0|||B040|BOIS DES BARRES|1851|MARBOZ|1|232||WT|341||||||||||||0|3.0|Dépendance||0.0|0.0|AG||600.0
3231||||||||1|30/03/2021|Vente|285000.0|5.0|||B040|BOIS DES BARRES|1851|MARBOZ|1|232||WT|341||||||||||||0|1.0|Maison||123.0|6.0|AG||600.0
3232||||||||1|30/03/2021|Vente|285000.0|5.0|||B040|BOIS DES BARRES|1851|MARBOZ|1|232||WT|341||||||||||||0|1.0|Maison||123.0|6.0|S||547.0
3233||||||||1|30/03/2021|Vente|285000.0|5.0|||B040|BOIS DES BARRES|1851|MARBOZ|1|232||WT|341||||||||||||0|3.0|Dépendance||0.0|0.0|S||547.0
3234||||||||1|30/03/2021|Vente|285000.0||||B219|MALAVAL|1851|MARBOZ|1|232||WT|342||||||||||||0||||||AG||189.0
3235||||||||1|29/03/2021|Vente|157000.0||||B046|LES FROMENTAUX|1310|MONTCET|1|259||B|543||||||||||||0||||||AG|JARD|658.0
3236||||||||1|29/03/2021|Vente|157000.0|32.0||CHE|0015|DES BOIS|1310|MONTCET|1|259||B|544||||||||||||0|1.0|Maison||104.0|4.0|S||425.0
3237||||||||1|31/03/2021|Vente|170000.0||||B032|LES VAVRES|1960|PERONNAS|1|289||B|520||||||||||||0||||||VE||1288.0
3238||||||||1|31/03/2021|Vente|170000.0|850.0||ALL|0180|DE LA GRANGE MAGNIEN|1960|PERONNAS|1|289||B|842||||||||||||0|1.0|Maison||110.0|4.0|AG||1400.0
3239||||||||1|31/03/2021|Vente|170000.0|850.0||ALL|0180|DE LA GRANGE MAGNIEN|1960|PERONNAS|1|289||B|842||||||||||||0|3.0|Dépendance||0.0|0.0|AG||1400.0
3240||||||||1|31/03/2021|Vente|170000.0|850.0||ALL|0180|DE LA GRANGE MAGNIEN|1960|PERONNAS|1|289||B|842||||||||||||0|1.0|Maison||110.0|4.0|S||923.0
3241||||||||1|31/03/2021|Vente|170000.0|850.0||ALL|0180|DE LA GRANGE MAGNIEN|1960|PERONNAS|1|289||B|842||||||||||||0|3.0|Dépendance||0.0|0.0|S||923.0
3242||||||||1|02/04/2021|Vente|180000.0|329.0|A|RUE|0320|NUNGESSER ET COLI|1000|SAINT-DENIS-LES-BOURG|1|344||AK|14||||||||||||0|3.0|Dépendance||0.0|0.0|S||304.0
3243||||||||1|02/04/2021|Vente|180000.0|329.0|A|RUE|0320|NUNGESSER ET COLI|1000|SAINT-DENIS-LES-BOURG|1|344||AK|14||||||||||||0|1.0|Maison||83.0|4.0|S||304.0
3244||||||||1|02/04/2021|Vente|169000.0|4.0||RUE|0035|DES GENETS|1960|SAINT-ANDRE-SUR-VIEUX-JONC|1|336||B|422||||||||||||0|1.0|Maison||68.0|3.0|S||822.0
3245||||||||1|01/04/2021|Vente|65000.0|61.0||RUE|0820|CHARLES ROBIN|1000|BOURG-EN-BRESSE|1|53||BK|55||||||||||||0|4.0|Local industriel. commercial ou assimilé||161.0|0.0|S||92.0
3246||||||||1|01/04/2021|Vente|65000.0|61.0||RUE|0820|CHARLES ROBIN|1000|BOURG-EN-BRESSE|1|53||BK|55||||||||||||0|2.0|Appartement||88.0|4.0|S||92.0
3247||||||||1|06/04/2021|Vente|130000.0|32.0||AV|0170|ALPHONSE BAUDIN|1000|BOURG-EN-BRESSE|1|53||AM|29||10.0||12.0|79.29|28.0|3.55|29.0|132.09|7.0||6|4.0|Local industriel. commercial ou assimilé||214.0|0.0|||
3248||||||||1|16/04/2021|Vente|85000.0|18.0||RUE|0970|COMTE DE LA TEYSSONNIERE|1000|BOURG-EN-BRESSE|1|53||AI|81||18.0|63.81|2.0||||||||2|2.0|Appartement||64.0|3.0|||
3249||||||||1|16/04/2021|Vente|85000.0|18.0||RUE|0970|COMTE DE LA TEYSSONNIERE|1000|BOURG-EN-BRESSE|1|53||AI|81||18.0|63.81|2.0||||||||2|3.0|Dépendance||0.0|0.0|||
3250||||||||1|16/04/2021|Vente|85000.0|18.0||RUE|0970|COMTE DE LA TEYSSONNIERE|1000|BOURG-EN-BRESSE|1|53||AI|81||235.0||||||||||1|3.0|Dépendance||0.0|0.0|||
3251||||||||1|15/03/2021|Vente|100000.0|35.0||AV|2480|DE MARBOZ|1000|BOURG-EN-BRESSE|1|53||BO|550||8.0|82.92|||||||||1|4.0|Local industriel. commercial ou assimilé||82.0|0.0|||
3252||||||||2|30/03/2021|Vente|60000.0||||B018|AU CARRE|1190|ARBIGNY|1|16||AB|276||||||||||||0||||||P||2288.0
3253||||||||2|30/03/2021|Vente|60000.0||||B018|AU CARRE|1190|ARBIGNY|1|16||AB|279||||||||||||0||||||E|MARE|45.0
3254||||||||2|30/03/2021|Vente|145000.0||||B092|AU ROMFER|1190|OZAN|1|284||B|1896||||||||||||0||||||AB||691.0
3255||||||||2|30/03/2021|Vente|145000.0||||B092|AU ROMFER|1190|OZAN|1|284||B|1897||||||||||||0||||||AB||675.0
3256||||||||2|30/03/2021|Vente|145000.0||||B092|AU ROMFER|1190|OZAN|1|284||B|1898||||||||||||0||||||AB||659.0
3257||||||||2|30/03/2021|Vente|145000.0||||B092|AU ROMFER|1190|OZAN|1|284||B|1899||||||||||||0||||||AB||732.0
3258||||||||2|30/03/2021|Vente|145000.0||||B092|AU ROMFER|1190|OZAN|1|284||B|1900||||||||||||0||||||S||152.0
3259||||||||2|30/03/2021|Vente|145000.0||||B092|AU ROMFER|1190|OZAN|1|284||B|1901||||||||||||0||||||S||27.0
3260||||||||2|30/03/2021|Vente|145000.0||||B092|AU ROMFER|1190|OZAN|1|284||B|1902||||||||||||0||||||S||6.0
3261||||||||2|30/03/2021|Vente|145000.0||||B092|AU ROMFER|1190|OZAN|1|284||B|1903||||||||||||0||||||S||57.0
3262||||||||2|30/03/2021|Vente|145000.0||||B092|AU ROMFER|1190|OZAN|1|284||B|1904||||||||||||0||||||S||20.0
3263||||||||2|30/03/2021|Vente|145000.0||||B092|AU ROMFER|1190|OZAN|1|284||B|1905||||||||||||0||||||S||48.0
3264||||||||1|02/04/2021|Vente|229000.0|70.0||RUE|1000|DE LA TOUR DU DEAUL|1250|REVONNAS|1|321||B|51||||||||||||0|1.0|Maison||81.0|3.0|S||1031.0
3265||||||||1|29/03/2021|Vente|103000.0|18.0||RUE|0820|CHARLES ROBIN|1000|BOURG-EN-BRESSE|1|53||BC|338||10.0|20.62|7.0|57.32|||||||2|3.0|Dépendance||0.0|0.0|||
3266||||||||1|29/03/2021|Vente|103000.0|18.0||RUE|0820|CHARLES ROBIN|1000|BOURG-EN-BRESSE|1|53||BC|338||10.0|20.62|7.0|57.32|||||||2|2.0|Appartement||56.0|3.0|||
3267||||||||1|29/03/2021|Vente|90000.0|74.0||GR|0040|GRANDE RUE|1290|PONT-DE-VEYLE|1|306||A|276||2.0|60.99|||||||||1|2.0|Appartement||62.0|3.0|||
3268||||||||1|14/04/2021|Vente en l'état futur d'achèvement|97410.0||||B001|ILE DE LA REJOUISSANCE|1750|SAINT-LAURENT-SUR-SAONE|1|370||B|3||1.0||||||||||1|2.0|Appartement||41.0|2.0|||
3269||||||||1|24/03/2021|Vente en l'état futur d'achèvement|243500.0|5.0|B|RUE|1470|EUGENE DUBOIS|1000|BOURG-EN-BRESSE|1|53||AH|379||67.0||||||||||1|3.0|Dépendance||0.0|0.0|||
3270||||||||1|24/03/2021|Vente en l'état futur d'achèvement|243500.0|5.0|B|RUE|1470|EUGENE DUBOIS|1000|BOURG-EN-BRESSE|1|53||AH|379||60.0||||||||||1|3.0|Dépendance||0.0|0.0|||
3271||||||||1|24/03/2021|Vente en l'état futur d'achèvement|243500.0|5.0|B|RUE|1470|EUGENE DUBOIS|1000|BOURG-EN-BRESSE|1|53||AH|379||19.0||||||||||1|2.0|Appartement||81.0|4.0|||
3272||||||||1|22/03/2021|Vente|70820.0||||B041|AUX TERRES|1540|PERREX|1|291||A|768||||||||||||0||||||AG||1662.0
3273||||||||1|22/03/2021|Vente|70820.0||||B041|AUX TERRES|1540|PERREX|1|291||A|838||||||||||||0||||||AB||1728.0
3274||||||||1|22/03/2021|Vente|70820.0||||B041|AUX TERRES|1540|PERREX|1|291||A|839||||||||||||0||||||S||64.0
3275||||||||1|19/03/2021|Vente terrain à bâtir|300000.0|5225.0||ALL|0050|DES LILAS|1250|SAINT-JUST|1|369||A|857||||||||||||0|3.0|Dépendance||0.0|0.0|S||824.0
3276||||||||1|19/03/2021|Vente terrain à bâtir|300000.0|5225.0||ALL|0050|DES LILAS|1250|SAINT-JUST|1|369||A|857||||||||||||0|1.0|Maison||119.0|5.0|S||824.0
3277||||||||1|19/03/2021|Vente terrain à bâtir|300000.0|5225.0||ALL|0050|DES LILAS|1250|SAINT-JUST|1|369||A|857||||||||||||0|3.0|Dépendance||0.0|0.0|S||824.0
3278||||||||1|19/03/2021|Vente terrain à bâtir|300000.0|5225.0||ALL|0050|DES LILAS|1250|SAINT-JUST|1|369||A|857||||||||||||0|3.0|Dépendance||0.0|0.0|S||824.0
3279||||||||1|02/04/2021|Vente|190000.0|1959.0||CHE|0500|DES PETITES MANGETTES|1370|SAINT-ETIENNE-DU-BOIS|1|350||D|726||||||||||||0|1.0|Maison||89.0|4.0|S||1745.0
3280||||||||1|29/03/2021|Vente|29970.0||||B052|LE CAMP|1160|NEUVILLE-SUR-AIN|1|273||E|2115||||||||||||0||||||S||999.0
3281||||||||1|07/04/2021|Vente|125000.0|393.0||RUE|0565|DU MOTTIER|1750|REPLONGES|1|320||AH|117||5.0|83.25|||||||||1|2.0|Appartement||84.0|3.0|||
3282||||||||1|07/04/2021|Vente|125000.0|393.0||RUE|0565|DU MOTTIER|1750|REPLONGES|1|320||AH|117||14.0||||||||||1|3.0|Dépendance||0.0|0.0|||
3283||||||||1|22/03/2021|Vente|230000.0||||B012|LA CORRERIE|1960|PERONNAS|1|289||AH|125||||||||||||0||||||S||255.0
3284||||||||1|22/03/2021|Vente|230000.0|80.0||ALL|0369|DES ROSIERS|1960|PERONNAS|1|289||AH|248||||||||||||0|1.0|Maison||118.0|6.0|S||549.0
3285||||||||1|31/03/2021|Vente|105000.0|12.0||RUE|1250|DOC ROUX|1000|BOURG-EN-BRESSE|1|53||AE|217||17.0|65.71|3.0||||||||2|3.0|Dépendance||0.0|0.0|||
3286||||||||1|31/03/2021|Vente|105000.0|12.0||RUE|1250|DOC ROUX|1000|BOURG-EN-BRESSE|1|53||AE|217||17.0|65.71|3.0||||||||2|2.0|Appartement||65.0|3.0|||
3287||||||||1|31/03/2021|Vente|105000.0|12.0||RUE|1250|DOC ROUX|1000|BOURG-EN-BRESSE|1|53||AE|217||17.0|65.71|3.0||||||||2|3.0|Dépendance||0.0|0.0|||
3288||||||||2|29/03/2021|Vente|110000.0|460.0||CHE|0150|DU CROZAT|1160|SAINT-MARTIN-DU-MONT|1|374||G|1880||||||||||||0|1.0|Maison||76.0|5.0|S||825.0
3289||||||||2|29/03/2021|Vente|110000.0|460.0||CHE|0150|DU CROZAT|1160|SAINT-MARTIN-DU-MONT|1|374||G|1880||||||||||||0|3.0|Dépendance||0.0|0.0|S||825.0
3290||||||||1|26/03/2021|Vente|12000.0|10.0||RUE|3590|THOMAS RIBOUD|1000|BOURG-EN-BRESSE|1|53||AD|615||4.0||||||||||1|4.0|Local industriel. commercial ou assimilé||12.0|0.0|||
3291||||||||1|26/03/2021|Vente|240000.0||||B038|BOIS GELE|1340|BRESSE VALLONS|1|130|154.0|ZL|78||||||||||||0||||||P||1081.0
3292||||||||1|26/03/2021|Vente|240000.0|435.0||RTE|0426|DES PLANCHES|1340|BRESSE VALLONS|1|130|154.0|ZL|81||||||||||||0|1.0|Maison||202.0|5.0|S||1183.0
3293||||||||1|12/04/2021|Vente|186000.0|1357.0||RTE|0440|DE TERNANT|1570|FEILLENS|1|159||AI|564||||||||||||0|1.0|Maison||78.0|4.0|S||700.0
3294||||||||1|12/04/2021|Vente|186000.0|1357.0||RTE|0440|DE TERNANT|1570|FEILLENS|1|159||AI|564||||||||||||0|1.0|Maison||78.0|4.0|AG|JARD|931.0
3295||||||||1|16/04/2021|Vente|115000.0|525.0||RTE|0170|DE MONTREVEL|1340|SAINT-DIDIER-D AUSSIAT|1|346||AK|168||||||||||||0|1.0|Maison||80.0|3.0|S||231.0
3296||||||||1|29/03/2021|Vente|45000.0|18.0||RUE|0970|COMTE DE LA TEYSSONNIERE|1000|BOURG-EN-BRESSE|1|53||AI|81||159.0||169.0||||||||2|2.0|Appartement||101.0|4.0|||
3297||||||||1|29/03/2021|Vente|45000.0|18.0||RUE|0970|COMTE DE LA TEYSSONNIERE|1000|BOURG-EN-BRESSE|1|53||AI|81||206.0||||||||||1|3.0|Dépendance||0.0|0.0|||
3298||||||||1|29/03/2021|Vente|45000.0|18.0||RUE|0970|COMTE DE LA TEYSSONNIERE|1000|BOURG-EN-BRESSE|1|53||AI|81||159.0||169.0||||||||2|3.0|Dépendance||0.0|0.0|||
3299||||||||1|14/04/2021|Vente|220000.0||||B034|LE VILLAGE|1960|PERONNAS|1|289||AT|40||||||||||||0||||||S||208.0
3300||||||||1|14/04/2021|Vente|220000.0|1432.0|A|AV|0260|DE LYON|1960|PERONNAS|1|289||AT|41||||||||||||0|1.0|Maison||70.0|2.0|S||1040.0
3301||||||||1|14/04/2021|Vente|220000.0|1432.0|A|AV|0260|DE LYON|1960|PERONNAS|1|289||AT|41||||||||||||0|1.0|Maison||116.0|6.0|S||1040.0
3302||||||||1|14/04/2021|Vente|220000.0||||B034|LE VILLAGE|1960|PERONNAS|1|289||AT|43||||||||||||0||||||S||225.0
3303||||||||1|25/03/2021|Vente|100.0||||B058|SUR LA MORTE|1160|PONT-D AIN|1|304||B|826||||||||||||0||||||BT||265.0
3304||||||||1|26/03/2021|Vente|224000.0|220.0|B|RTE|0001|DE MONTAGNAT|1250|REVONNAS|1|321||ZA|374||||||||||||0|1.0|Maison||103.0|4.0|S||637.0
3305||||||||1|09/04/2021|Vente|5000.0||||B017|MOPEROUX|1960|SERVAS|1|405||B|2||||||||||||0||||||BS||8020.0
3306||||||||1|09/04/2021|Vente|5000.0||||B027|LES TIARDS|1960|SERVAS|1|405||B|138||||||||||||0||||||BS||8600.0
3307||||||||1|29/03/2021|Vente|230850.0|29.0||LOT|A006|LE BOIS JOLI|1960|SERVAS|1|405||C|682||||||||||||0|1.0|Maison||113.0|5.0|S||471.0
3308||||||||1|29/03/2021|Vente|230850.0||||B013|LES GRANGES MOUTONS|1960|SERVAS|1|405||C|683||||||||||||0||||||S||23.0
3309||||||||1|29/03/2021|Vente|230850.0||||B013|LES GRANGES MOUTONS|1960|SERVAS|1|405||C|737||||||||||||0||||||AB||121.0
3310||||||||1|29/03/2021|Vente|230850.0||||B013|LES GRANGES MOUTONS|1960|SERVAS|1|405||C|740||||||||||||0||||||AB||1502.0
